time_ms,chat_message
8975014,뭐 저딴 혐오스킨을 쳐내냐
8975132,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8975521,와 스킨 ㅅㅂ
8975986,레전드 듀오 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8975994,ㅋㅋㅋㅋ
8977247,진짜 흉측하다 흉측해
8977288,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8977330,개꼴받겟다
8977387,아니 멘탈 공격 미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8977482,다른게임아님?
8977712,빨간색 마렵네
8978053,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8978145,바탐 습박 ㅋㅋㅋㅋㅋ
8978552,스킨 개짜증나네 저거 ㅋㅋ
8978959,쌍으로 난리네
8979129,레전드듀오 ㅋㅋ
8979294,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8979430,저게 레전드 스킨? ㅋㅋㅋㅋㅋㅋ
8979625,피리불어라
8979644,저거 한정판인데
8979983,습박 ㅋㅋㅋㅋ
8980262,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8980586,레전드 바텀 듀오 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8980781,스킨 ㅈㄴ 띠껍노
8980789,먹물파스타임? ㅋㅋ
8980842,바텀스킨 꼬라지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8981020,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8981111,와 ㅈㄴ 징그럽네 벨코즈 ㅋㅋㅋㅋㅋ
8981265,ㅋㅋㅋㅋㅋ
8981300,레전드 개벌레조합ㅋㅋㅋㅋ
8981756,봇듀 씹극혐이네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8981811,ㅋㅋㅋㅋㅋㅋ아 징그러워 ㅅㅂㅋㅋㅋㅋㅋ
8981908,ㅋㅋㅋㅋㅋㅋㅋㅋ 티모 개귀엽네
8982934,개귀엽네ㅋㅋㅋㅋㅋㅋㅋㅋ
8982942,저거 한정판인데 어케얻은거지
8982964,정신나가겠노 ㅋㅋㅋㅋㅋㅋㅋ
8983058,ㅈㄴ 혐오스러운 바텀이네
8983396,ㄹㅇ 흉측하네 습박
8983634,-ㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌ
8983671,혐오스택
8983907,와 겜 던지고 싶네 ㅋㅋㅋ
8984143,ㅈㄹ 났네 ㅋㅋㅋㅋㅋㅋ
8984409,줫나 역겹게생겼네 둘다
8985675,정신병자듀오 ㅋㅋㅋ
8985844,여기 브론즈 구간인가요
8985943,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8985951,바텀 레전드 듀오당 습박 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8986381,티모 왜이리 작아보이냐
8986501,레전드듀오
8986674,봇듀 꼬라지 ㅋㅋ
8986685,바텀 십 ㅋㅋㅋㅋ
8986947,폐급두오 ㅋㅋㅋ
8987020,벌써 싫다
8987065,개벌레 조합 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8988093,캬 꿀벌ㅈ모
8988308,레전드네 ㅋㅋㅋ
8989292,혐오스러운 바텀 ㅋㅋㅋ
8989305,ㅇㅇ ㅋ ㅡ로마임
8990425,ㅇㅇ크로마
8990487,ㅇㅇ
8990557,ㅇㅇ
8990723,진짜 잡아뜯고싶네 생긴거
8990862,귀여우면 된거죠
8990927,신스킨일걸
8991072,촬영 ON
8991210,ㅇㅇ
8991224,크로마맞음
8991404,ㅇㅇ 크로마임 ㅋㅋㅋ
8991495,오징어
8991831,ㅇㅇ
8991980,먹물파스타네
8992391,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8993203,ㅋㅋㅋㅋㅋ
8993887,먹물파스타
8994016,ㅈㄴ 혐오스럽네 ㅋㅋㅋㅋㅋ
8995097,올 벨코즈
8995222,찌이이익
8995321,캬
8995443,믿힌 먹물파스타당 ㅋㅋ
8996074,벨코즈 스킨 뭐냐 ㅅㅂ
8996145,즐겜 봇듀오같음 ㅋㅋ
8996310,벨코즈 고수
8997512,진짜싫다...
8997563,장인 냄새가 난다
8998784,스킨 진짜 잘뽑았따
8999236,각좀재네
8999469,코즈벨이니 ?
9000356,와
9000379,두번맞았노 ㅋㅋ
9000906,오
9000958,오
9001572,잘하는데?
9002478,스킨 퀄리티 ㅈㄴ좋네 ㅋㅋ
9002616,벨코즈 잘하는데?
9002665,와 스킨 갲같다
9002688,쌘데?
9002919,q한방에 카이사 피 실화?
9003376,ㅋㅋㅋㅋㅋㅋㅋㅋ
9003612,카이사 분노 상승
9003729,카이사 체력이
9004213,벨코즈 족고수..
9004263,걍 다른겜이네 ㅋㅋ
9004309,카이사 다쳐맞노
9004364,플라스크속 난쟁이같네
9004695,아이 잘하는데?
9005180,카이사님 피가 왜그래
9005581,심지어 잘해
9005901,스킨 킹받네
9009088,메이플 옥토퍼스 닮았네
9009518,?
9009799,감전쓰레쉬 ㅋㅋ
9009965,감전?
9010230,감쓰 ㅋㅋ
9010600,감전 쓸쉬?
9010672,오 벨코즈
9010783,벨코즈 잘하네
9010921,감레쉬 ㄷㄷ
9011081,전판 바드했네
9011327,감전 뭐야
9012457,4ap에 1야스오는 개어지럽네
9013169,살인충동 듀오
9013674,감래쉬
9013893,감레쉬
9013978,감레쉬 ;
9014356,ㅋㅋㅋㅋㅋ
9014369,ㅋㅋㅋㅋㅋㅋㅋ
9014394,ㅋㅋㅋㅋ
9014651,잘못든거같은데
9014896,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9015389,감쓰 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9015486,ㅋㅋㅋㅋㅋㅋㅋㅋ
9017177,?
9018173,감레쉬 미쳣지
9018862,솔직히 살면서 한번쯤은 벨코즈같은 촉수한테 당해보고싶은 생각 드는데 정상인가요
9020067,봇 수준 ㅋㅋㅋㅋ
9022096,?
9023355,?
9023665,ㄲㄲ
9023922,?
9024719,쥐평 ㅋㅋ
9024767,ㄱ-
9025278,쥐평
9025397,쥐평
9026176,브론즈임 ㅇㅇ
9026193,?
9026265,쥐평
9026512,쥐평 미쳣지
9026565,코자임?
9026963,?
9027254,?
9027263,쥐평
9027318,>
9027570,쥐평
9028010,에휴 쥐평
9028123,ㅇㅇ
9028229,아으
9028335,쥐평인척하는 팤평
9028418,?
9028758,쥐평
9029003,쥐평
9029239,?
9029240,병원가라
9029346,?
9029355,쥐평 ㅋㅋ
9029426,쥐평
9029459,?
9029626,헤으응...
9029835,{:d_116:}{:d_116:}{:d_116:}
9029913,?
9030248,꼴리긴함
9030424,쥐평
9030508,음?
9030894,?
9030900,쥐평
9031159,티모에 벨코드 괴상한 스킨 끼고 오네 바텀 메타 망했네
9031504,감레쉬는ㅋㅋㅋ
9031522,쥐평
9031615,쥐순이면 ㅇㅈ함
9031804,?
9032557,음?
9032961,이건 팤평
9033251,호날두 팬임?
9033386,?
9033755,ㄹㅇ
9034151,쥐평
9034403,궁금하긴함
9034624,정상임
9035441,ㅖ
9035898,나가
9036272,닥치
9036575,정성임
9037121,쥐평인척하는 팤평
9037191,여자야?
9037619,쥐평
9039056,쳐더럽네
9039171,쥐순이임?
9039256,쥐순이세요?
9039329,코자임?
9039684,개카 익명풀고 도네해라
9040239,벨코즈스킨신기하다
9040449,쥐평
9041211,그냥 자라
9041601,¿
9044680,아 q
9046667,스읍
9046722,ㄲㅂ
9046858,야다..
9047431,에휴
9047586,ㄲㅂ
9047847,흠
9048646,ㅇㄷㅊㅇ
9049118,스읍
9049241,음?
9049606,헉
9049689,날카로운데
9049825,스읍
9050068,스읍
9050273,스읍
9050469,스읍
9050510,늙
9050554,스읍
9050671,실명 빨랏으면 잡앗나?
9050762,스읍
9050956,스읍
9051011,스읍
9051185,스읍
9051372,스읍스읍..
9051526,ㄱ-
9051545,스읍
9052863,ㅇㄷㅊㅇ
9052891,ㅇㄷㅊㅇ 아쉬운데
9053307,파카 스읍 ㅋㅋ
9053979,스읍
9054157,스읍
9054240,아 실명을;
9054434,스읍..
9055135,스읍
9056102,흠
9056195,스읍?
9056522,스읍
9056747,날카롭네
9057181,스읍..
9057354,에이 티모잘못아니지
9058355,감전 쓰레쉬 개잘하네
9058875,흠
9059262,렙업 조금만 빨랐어도 살렸겠다
9059413,분수뭐냐?
9059594,쥐응갤 돌아갈 준비중..
9061396,역시 정까는 파카
9062369,쥐응갤 on
9064239,반응 못한 벨코즈가 나빳네 ㅇㅇ
9065979,ㄲ
9066195,플썻어야지
9067263,어차피 구리지 상황이
9071705,티;모라 라인이 밀려서 졌다
9072430,쥐응갤 on
9077194,쥐응갤 실북순위오르는중 ㅋㅋ
9077552,어흐
9082411,쥐트박스 ㅋㅋ
9084125,와 ㄹㅇ 스킨 ㅅㅂ
9090509,스파게리 벨코오오오오즈
9092887,어후 벨코즈 와꾸;;;
9093583,시선이 계속가네
9095321,원딜 티모 역겹다
9095585,파카보다 잘하는데?
9095691,ㅋㅋㅋㅋㅋㅋㅋㅋ
9096045,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9097185,이기적인 정화
9098857,잠만
9098903,벨코즈 눈알 존나 부담스럽네
9099223,티모 사거리 늘어났나요?
9101518,ㅋㅋㅋ
9101847,🎶🎶🎶🎶🎶
9102214,{:d_42:}
9103642,미니언 추딜 5가
9104400,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9105443,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9105689,더들어가는거같은데 ?
9108159,?
9109144,ㅋㅋㅋㅋ기여워
9109606,?
9110175,{:d_116:}{:d_116:}{:d_116:}{:d_116:}
9110509,헉
9111394,헉
9111662,야야야
9111820,무근소리세여
9111971,스끼립니다
9112252,정지해라
9112680,알아버렸구나
9112834,ㅇㅇ 버그 사용중임
9112957,모름 이거?
9114227,버그악용?
9114256,물쥐님은 버그 무조껀 써
9115206,하모니카 십 ㅋㅋ
9115256,헤이헤이/
9116232,??
9116396,파카님 날카로운 시상 뭐야 ?
9117004,ㅇㅇ 버그쓰는중
9117042,맞아요
9117498,{:d_116:}{:d_116:}{:d_116:}{:d_116:}{:d_116:}{:d_116:}{:d_116:}
9117871,자이라포기했어요..
9118030,야미
9118237,얌이
9118674,야미
9118724,도란링 버그임
9118808,야미야미
9119080,파카님 몰라 이거?
9119082,쿨은돈다
9119084,눈을떴구나 다시감아라 개카
9119643,캬
9119724,야미
9119724,앙~
9120301,달다달아
9121268,맛있모
9122207,쌍버프 ㅅㅂ
9122398,마시쪙~
9123982,신고하지말아주세요
9125928,모모모
9125936,도란링 샀다팔면 추딜5들어감
9126634,야미
9127113,인장 2스택
9127234,쌍모당
9127354,yada ..
9127623,스끼린뎅
9127796,야미~
9128688,제발 신고만은
9130186,쌍버프 개나이스
9130387,?
9130936,?
9131161,¿
9131569,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9132022,?
9133282,벨코즈 습박 ㅋㅋㅋㅋㅋㅋ
9133299,스킨 ㅆㅃ
9133610,ㅋㅋㅋㅋㅋㅋㅋㅋ
9133785,그러지말아다오
9133879,징그러운거봐
9134288,ㅋㅋㅋㅋㅋㅋㅋㅋ
9134410,플예측인가...
9134628,벨코즈 스킨 진짜 혐오스럽네 와
9134946,달랑달랑
9135028,ㅋㅋㅋㅋㅋㅋ
9135150,ㅋㅋㅋㅋㅋㅋㅋ
9135790,상민이니?
9136374,바텀어그로듀오
9136831,그랩 플예상임?
9136976,파카 롤알못이네
9137096,?>??
9137335,녹화했고
9137478,땅랑땅랑 ㅋㅋ
9137657,ㅈ와 벨코즈
9137732,대유쾌 바텀듀오 ㅋㅋ
9137885,환각그랩
9138840,와 각도머냐
9138848,오
9139038,먹물벨코즈 징그러
9139533,티모원딜 너프 먹었는데 체감 되나요??
9140376,판단은 라이엇이
9140499,쌍으로
9140540,모션 꼬라지
9141490,선망증 쓰레쉬
9141895,와
9142083,와 어케했노
9142086,신고는 하지말아다오
9142184,헉
9142301,헉
9143947,추가 5딜 ㄹㅇ 뭐임?
9144010,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9144219,안된다 어어
9144873,헉
9144915,음?
9144953,스킬이야 파카님
9144969,벨코즈 하더놈인데?
9145302,네?
9145448,헉
9145450,잘맞춘다
9145612,ㅋㅋㅋㅋㅋㅋㅋㅋ
9146447,?
9146464,헉
9146508,파카님 제발 신고만은
9146873,아오 개카좀 ㄷㅊ
9146991,쥐응갤 습박
9147364,{:d_116:}
9147411,안쓰면 ㅄ임
9147557,역시 시민의식은 파카
9147640,랜뽑을하며
9148739,헉
9148956,제발 그러지말아다오..
9149003,음/
9151076,ㄹ음?
9151256,ㅋㅋㅋㅋㅋㅋ
9151944,파카님 그러지말아잉
9152133,너도 쓰잖아
9155332,ㅋ 괴물쥐만 당할거 같음
9155804,파카님도 해
9157843,당신도쓰잖아
9158901,니도써 파카
9159731,님도하셈 ㅋ
9159841,?
9160170,공격력 58 미니언 데미지 63 ㄱ-
9160309,안쓰면ㅂㅅ인데?
9161084,정지먹으면 범인 확실하네
9161301,파카 밴중?
9161606,파카는 이런거 안써
9161964,랜뽑해서 1ㄷ1인데 멘징하죠
9162093,음?
9162258,동료 좋다는게 뭐야
9162424,5딜 어디서 훔쳐온거임??
9162587,파카 밴
9163571,¿ 너도 당해
9163801,헉
9164216,헉ㅋㅋ
9164316,헉
9164703,헉
9164858,ㄹㅇ
9164903,헉 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9164959,뭣
9165022,랜뽑한거 신고 ㄱㄱ
9165602,헉
9165804,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9165874,헉
9166128,헉
9166195,도란링 갈까 고민한건데 억까 뭐지?
9166231,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9166241,헛
9166412,헉
9166657,헉
9166729,헉
9166839,ㅋㅋㅋㅋㅋ
9166990,ㅋㅋㅋ
9166998,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9167090,헉
9167124,{:d_106:}{:d_106:}{:d_106:}{:d_106:}
9167169,ㅋㅋㅋㅋㅋ
9167212,ㅋㅋㅋㅋㅋ
9167291,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9167358,캬
9167396,헉
9167397,헉
9167527,헉
9167627,랜뽑 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9167666,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9167975,zzzzzzzzzzzzzzzzzzz
9168021,잘가라
9168169,헉
9168180,티모 꼬리 {:d_108:}{:d_108:}{:d_108:}
9168308,ㅋㅋㅋ
9168470,랜뽑사건 ㅋㅋ
9168808,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9168988,헉
9169459,캬
9169599,헉
9169656,개카 미쳤지
9170278,ㄹㅇㅋㅋㅋ
9170632,벨코즈 스킨 잘뽑았네
9170919,시빌엄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9171146,그건 진짜인데
9171237,ㄹㅇ
9171334,랜뽑 습박 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9171602,ㄹㅇ
9171693,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9171752,인죵 ㅋㅋ
9171819,헉
9172114,랜뽑 ㄷㄷ
9172430,나도 ppap 따서 라이엇에 신고했다 수고해라
9172645,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9173169,그건 ㅇㅈ
9173233,근데 그건 진짜임
9173558,ㄹㅇㅋㅋㅋㅋㅋ
9173602,그건 ㄹㅇ ㅈ같음
9174220,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9174224,{:d_116:}{:d_116:}{:d_116:}
9174288,랜뽑유행됐어 ㄹㅇ
9174365,공론화 ㄱㄱ
9174582,저새끼였음?
9175078,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9175212,ㅇㅈ ㅋㅋ
9175704,{:lck_28:}{:lck_28:}
9176216,진짜 개심함
9176244,ㅋㅋㅋㅋㅋㅋㅋ
9176964,난 이미 보냈어
9177377,파카 잘가라
9177590,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9177923,랜뽑 유행시킨게 개카였어?
9178136,아오 랜뽑ㅋㅋㅋㅋ
9178361,나도 증칼에서 ㅈㄴ당함
9179424,ㅋㅋㅋㅋㅋ
9179572,ㄷㄷㄷㄷㄷㄷㄷ
9179642,예전에 렝가 강화qw도 같이 쓰면 되는 버그써도 정지안당했는데
9180090,캬
9180480,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9180589,이건 누명도아니야
9180741,헉
9180817,아오 개카
9181589,파카: 난 한판만 했다
9181761,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9182162,ㄹㅇ
9182202,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9182210,혹덩이 ㅋㅋ
9182643,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9182916,켜ㅑ
9182950,ㄹㅇㅋㅋ
9182971,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9182975,그거 진짜였음? ㄷㄷㄷㄷㄷ
9183136,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9183209,캬
9183433,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9183468,?:
9183489,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9183521,캬
9183609,ㅋㅋㅋㅋ
9183772,{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}
9183954,너는?
9184039,ㅗ헉
9184075,캬
9184114,ㄹㅇ
9184179,ㅋㅋㅋㅋㅋㅋㅋㅋ
9184241,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9184245,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9184523,랜뽑은 ㄹㅇㄹㅇ..
9184719,ㄹㅇ 암덩어리네
9184780,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9184798,대저방부뽑
9184873,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9184914,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9185004,캬 시원하다
9185014,악vs악
9185027,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9185295,ㄹㅇㅋㅋ
9185617,ㅋㅋㅋㅋㅋㅋ
9185727,뭣
9185874,갈!!
9185961,아오 개카 ㅅㅂ
9186052,혹덩아!!!!!!!!!!!!!!!!!!!
9186344,쥐카콜라
9186518,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9186522,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9186707,ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ
9186726,아오 개카시치
9186840,개카 조용해짐
9186925,도구혐오도 파카가함?
9186963,진짜 악질이네
9186976,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9187055,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9187101,캬
9187180,사퇴해
9187201,+ 서포터 혐오
9187251,그거 다시보기 없어 물쥐님
9187273,판단은 라이엇이
9187366,캬ㅑㅑㅑㅑㅑㅑㅑㅑㅑ
9187453,{:d_116:}{:d_116:}{:d_116:}{:d_116:}{:d_116:}{:d_116:}
9187515,ㅈㄴ 웃기네 ㅋㅋ
9187568,ㅋㅋㅋㅋㅋ
9187720,개카가 다 그렇죠 뭐
9187782,갈!!!!!!!!!
9187960,캬
9188004,렌뽑이뭐임?
9188035,ㅇㅈ
9188165,아니요즘 나가는게 랜뽑이었음??
9188762,개카 ㅋㅋㅋㅋㅋㅋㅋㅋ
9188869,{:d_126:}{:d_126:}{:d_126:}{:d_126:}
9189086,ㅅㅍㅌㄴㄲ
9189165,{:d_58:}
9189285,랜뽑 탑 10데스 ㅋㅋㅋㅋ
9189297,속이뻥
9189361,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 악질 문화는 역시..
9189650,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9189821,서포터 혐오는...
9189844,ㄹㅇ이가
9190249,맞긴해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9190420,파카가 만들고 물쥐가 유행시켰어
9190420,아오 개카시치
9190767,사람이 아닌데요 그건?
9190792,맞말추
9190854,속이뻥~~~~~~~~~~~~~~~
9190933,{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}
9191004,{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}{:lck_28:}
9191425,속이 뻥
9191554,도구론은 누가만듬
9191838,{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}{:lck_16:}
9191967,팤 재 앙
9192106,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9192584,속이뻥
9192638,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9192707,"""극악무도"" 듀오"
9193259,ㅋㅋㅋㅋㅋ
9193269,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9193379,증거있어 ?
9193599,맞긴해
9193600,상호확증파괴 ㄱㄱㄱㄱㄱ
9193695,?
9193724,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9194213,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9194661,개카시치
9194872,ㄹㅇㅋㅋ
9195090,파카의 도구론을 아는가람 ㄱ-
9195180,와 쓰레기
9195358,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9195800,쥐탈린 팤틀러
9195936,핫 둘 셋 넷 ~
9196811,오
9196992,다시보기 없어 ㅋㅋㅋㅋㅋ
9197077,오
9197082,다시보기 없대 ㅋㅋㅋㅋㅋㅋ
9198001,괴물쥐가 한거 아니었음??
9199043,증거라니..
9199833,ㅈ증거있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9200660,가버렷
9200796,다시보기만들어
9200952,저게 저입에 ㅋㅋ
9200973,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9201336,증거있어 ㅋㅋㅋㅋㅋㅋㅋㅋ
9201570,반응 좋네
9201681,증거인멸까지
9202185,아니근데 진지하게 랜뽑은 진짜 존나 심해 요새. 10판하면 8판은 이새끼들 담배피고옴
9202571,유튜브 렉카가 올렷긴해
9202776,할말은 한다 쥐카콜라
9203739,증거인멸 ㄷㄷ
9203870,증거있어는 ㅋㅋㅋㅋ
9204230,저게저입에 명언이지
9204233,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9204422,녹화가 있다면
9204428,버럭이 ㅈㄴ웃기네 ㅋㅋ
9205153,누가 가지고있겠지
9205792,유튜브는 있지 않나
9205940,증거인멸 ㄷㄷ
9206027,증거가 없다..
9206797,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9206886,개카련 꼴이좋아?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9206979,증거인멸은 뭐야
9207160,저사람 싸이코패스임?
9207266,저 녹환본 있어요
9207383,증거잇는데요?
9208429,널린게증거야 파카님
9208767,팤평
9208915,물쥐님 제가 녹화본 있어요 보내드릴게요
9209324,다시보기 ㅋㅋㅋ
9209680,증거있어?는 진짜 범죄자가 하는말같네 ㅋㅋㅋㅋ
9210512,호옹이?
9210576,"불법노점상이,,"
9211305,파카님 증거는 유투브 원딜명언에남아있어
9211600,롤대남들의 눈물이 그 증거야
9211981,피해자의 눈물이
9212139,ㄹㅇ
9212231,누군가는 분명히 가지고 있어
9213014,근데 서포터니까는 도파잖아
9213320,인터넷에는 없는게 없는데
9213483,ㄹㅇ
9214118,ㄹㅇ
9214238,클립 다 따놨을 거다
9214601,랜뽑 개빡침
9215026,렉카가 유튜브에 숏츠로 올림ㅋㅋㅋㅋ
9215224,ㄹㅇ
9215462,파카가 문제 많은 사람
9216035,ㄹㅇ
9216626,ㄹㅇ
9216669,증바람에서 ㄹㅇ
9216890,ㄹㅇㄹㅇ
9217152,다시보기 ㅇㅇ
9217166,님입으로 증거있냐고 묻는건 좀
9217241,ㄹㅇ
9217513,유튜브가 증거지
9217706,랜뽑 진짜 열받음
9218692,랜뽑테크닉
9219182,맨날 90퍼에서 시작안해
9219329,우리 애기파카잘못없대!
9220925,파카님 녹화본 굴러다녀
9222945,개카 저년이 문제임
9223180,불법노점상에는 모든게 있어
