time_ms,chat_message
1780574613793,bloom
1780574613926,블룸 좋음
1780574613947,인마이로션 ㄱ
1780574614573,요요랑 비지보이
1780574614618,요요
1780574614771,데뷔곡
1780574614863,요요요
1780574614866,삐질보이
1780574614924,근데 ㄹㅇ 중소같은 느낌이 없다
1780574615005,요요
1780574615536,ㅛ ㅛ ㅛ ㅛ ㅛ
1780574615778,비지보이
1780574616061,요요 좋아
1780574616292,비지보이
1780574616677,블룸이 타이틀
1780574617268,씨잼
1780574617689,비지보이 ㄷㄷ
1780574618157,요요
1780574618221,뮤비가 있네
1780574618490,비지찌개가 뭔데
1780574618610,바지보이
1780574618705,요요가 데뷔곡
1780574618860,비지보이 많이 나오네
1780574618936,dhk
1780574619459,요요가 데뷔
1780574619574,데뷔
1780574619620,요요
1780574619654,ㅛㅛ
1780574619784,비지보이
1780574620195,데뷔
1780574620396,블룸 비지보이
1780574620489,이거 좋은데
1780574620742,블룸ㄱㄱ
1780574621065,블룸 들어라
1780574622164,파라파라
1780574622304,요요 좋지
1780574623249,그 해외작곡가랑 작업한거도 잇지안나
1780574623452,요요 진짜 좋음
1780574623587,이게 데뷔 선공개곡
1780574623971,YOYO현상
1780574624408,ㅛㅛ
1780574624805,내친구 센느ㅋㅋ
1780574624827,이게 데뷔여 ?
1780574624854,진짜 비지보이 블룸
1780574625494,이건 첨듣네
1780574625641,비지보이 러브어택
1780574626422,블룸 들어야한다
1780574626704,비지비지비지비지비지보이
1780574626872,데뷔곡
1780574627424,블룸 제발 들어
1780574627471,이거 좋아
1780574627797,비지보이 제발
1780574628641,bloom도 좋음
1780574628910,비지찌개가 말이 많네
1780574629424,난 이게 젤 좋음
1780574629669,와
1780574629714,걍 데뷔곡에서 다 같은 결
1780574629856,오
1780574629872,블룸 한번만 들어다오
1780574629991,데뷔곡이네
1780574630476,엄청 짧네
1780574630715,데뷔 선공개 곡
1780574630758,이건 선공개
1780574630797,오
1780574631301,갸루
1780574632167,오
1780574632275,이건 데뷔곡임
1780574632330,존나이쁘네
1780574632331,바쁜남자 ㄱㄱ
1780574632399,오 분위기 다른데
1780574632450,야호
1780574632499,천천히들어보면되지
1780574633496,개이쁘다
1780574633511,와 사운드 뭐냐 이거
1780574633882,오
1780574633947,1분 47초 뭐냐
1780574634009,알앤비네
1780574634089,중소돌인데 뮤비많이 찍었네
1780574634250,좋은디?
1780574634336,나미양//
1780574634473,사운드 하우스임?
1780574634482,오
1780574634809,야호~
1780574634889,이게 좀 쏘네요
1780574634975,비지찌개가 그리 맛있나
1780574635008,비트 개좋은데?
1780574635243,룩삼 스탈인데
1780574635849,파라파라나 춰야겠다
1780574635961,이것도 좋네
1780574635987,이거 좋은데
1780574636055,개이쁘네
1780574636250,이거 그때 같이 들었어
1780574636266,노래가 다 좋네
1780574636703,노래가 되게 짧네
1780574638377,사운드 특이하네
1780574638399,좋은데
1780574638586,데뷔때는 또 다르네
1780574639136,데뷔를 이 곡으로 했어?
1780574639289,좋은데 비트
1780574639587,이거 좋다
1780574639590,좋은데
1780574639781,익숙한k팝맛이네
1780574639993,이게데뷔곡임?
1780574640750,오 뮤비 느낌있 어
1780574640795,깔은 다 비슷해
1780574640897,비지보이 블룸  제발
1780574641123,와
1780574641227,이건 첨듣네
1780574641582,뮤비가 이쁘네
1780574641622,캬
1780574642032,전형적인 좆소사운드
1780574642266,비트 좋다
1780574642497,와
1780574643205,중소라 하기엔 얼굴체급 말안되네
1780574644231,비지찌개 개맛도리임
1780574644672,미나미양...
1780574645198,좋은데?
1780574645453,보아느낌 ㄷㄷ
1780574645878,딱 컨셉맞는노래네
1780574646430,향기를 되게 강조하네
1780574646452,보아 느낌
1780574646700,비트 깔쌈하네
1780574647039,와 고윤정
1780574647208,로션이 고트긴해
1780574649148,비트에 돈 쓴거같다
1780574649706,아니 비지찌개가 뭔데 대체 이난리임
1780574649866,리듬게임같다
1780574650719,이건 더 슴슴하네
1780574650937,미남이
1780574651477,맛있는데?
1780574651557,좋다잉
1780574651685,이쁘시네..
1780574653757,핑머 goat
1780574656771,멜로디 귀에 감기네
1780574658684,비트를 독특하게 찎네
1780574660034,이거 비트가 아주 좋네
1780574660879,노래에서 향수냄새남
1780574661033,샤이니 느낌 비트
1780574661346,도입부가 좋네
1780574664750,오?
1780574665487,흠
1780574666939,오
1780574667058,오
1780574667117,훅이 아쉽네
1780574668300,대표님 열심히 하는 이유를 알겠네 ㅋㅋㅋ
1780574669451,ㄹㅇ 이지투 깔인데 ㅋㅋㅋ
1780574670531,오
1780574670578,개좋은데?
1780574671771,데뷔곡이래
1780574672000,향기향
1780574672109,데뷔곡임
1780574672233,데뷔곡
1780574672243,ㅇㅇ
1780574672511,데뷔곡
1780574672530,데뷔
1780574672660,데뷔곡이 1분40초야?
1780574672946,향기향은 머여 ㅋㅋ
1780574673131,데뷔곡
1780574673190,컨셉이 진하네
1780574673775,데뷔곡
1780574673832,데뷔곡
1780574674359,줫나 향수네
1780574674397,오
1780574674533,데뷔
1780574674662,기향기
1780574675536,프로듀스48느낌 나죠
1780574675565,첫곡 아님?
1780574675651,데뷔 선공개 곡
1780574675732,ㅋㅋㅋㅋㅋㅋ
1780574675987,ㅋㅋㅋㅋㅋㅋ
1780574676109,ㅋㅋ
1780574676126,향기향
1780574676160,슴슴하네
1780574676295,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574676334,ㅋㅋㅋ
1780574676341,데뷔곡이래
1780574676388,노래 조은데
1780574676707,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574677247,이거 데뷔 앨범 선공개곡
1780574677287,데뷔곡이래용
1780574677649,데뷔곡
1780574677870,가구점 ㅋㅋㅋㅋㅋㅋ
1780574678158,데뷔 선공개곡이래
1780574678166,{:d_45:}{:d_45:}{:d_45:}
1780574678313,선공개 싱글임
1780574678333,향이 느껴져요;;
1780574678418,이케아 냄새
1780574678497,고오급
1780574678672,우디향
1780574678730,대표님이 추구하는게 확실하시네
1780574678881,대중적인 곡보다 이런게 낫다 걍
1780574679230,데뷔곡이구나
1780574679363,탁 생각나네
1780574679434,이거 음원으로 이어폰으로 들으면 사운드 좋음
1780574679704,걸크래쉬 노래는업나
1780574679717,입체음향 느낌
1780574679733,첫곡이래요
1780574679950,뒤에 멜로디 좋네
1780574680244,데뷔곡이야?
1780574680381,데뷔곡인데 선공개느낌
1780574680415,비트 되게세련됐네
1780574680513,아 퍼니쳐요
1780574680737,데뷔선공개곡이래
1780574680849,ㅋㅋㅋ샤이니 같냐
1780574681305,데뷔곡이라서 그런가 컨셉이 진하네
1780574681387,ㅋㅋㅋㅋㅋㅋ
1780574681557,톡톡 튀는 노래 조은데
1780574682082,내 취향인데
1780574683446,젠틀몬스터 냄새 나는데
1780574683567,초반께 소리도 더 쎈듯
1780574683576,우디향 ㅋㅋㅋ
1780574683869,난 아쉽네 이건
1780574683897,멤버들 비주얼을 많이강조하시네
1780574684593,이케아
1780574685114,데뷔곡 좋은데?
1780574686204,{:d_59:}{:d_43:}{:d_59:}{:d_43:}{:d_59:}{:d_43:}
1780574686584,미나미 이때도이쁘네
1780574687517,다 비슷하네 진짜
1780574687861,못뜨고 해체했으면 피눈물났겠다 진짜
1780574688142,이노래 좋네
1780574688328,데뷔 선공개
1780574688410,성수동인데 여기
1780574688832,뒤에 노래들이 잔향이라 약한가?
1780574688913,배운사람들 노랜데
1780574689112,좋은데
1780574690498,ZARA 깔
1780574691361,비트가 너무 내 취향인데
1780574691363,살짝 아쉽네
1780574691924,{:d_43:}{:d_43:}{:d_43:}
1780574693738,코디가 진짜 좋다
1780574694896,그냥 이런 음악을 계속하시네
1780574694903,자라느낌 ㅇㅈ
1780574696325,자라 깔 ㅇㅈ
1780574696901,버클리 냄새
1780574697020,버클리음대냐 이게?
1780574697484,ㅇㅇ
1780574697537,ㅇㅇ 그게 좋음
1780574697902,빵상임?
1780574698068,성수동 향 ㅋㅋㅋ
1780574698477,똥똥똥
1780574699001,뚱센느시절 커엽네
1780574699471,슴슴한 노래에 비트나 소리 표현을 강조하는듯
1780574699704,김김김
1780574700263,이게 데뷔곡이야? 개높네
1780574701309,오
1780574701436,사운드가 진짜 좋음
1780574702047,전체적으로 스파 브랜드 옷 매장 느낌나네 노래들이
1780574703183,카메라 마사지없이 어떻게 이정도
1780574704203,신라공주다
1780574705985,근데 깔은 좋은데
1780574708684,이어폰으로 들으면 좋아
1780574708811,자라 가면 틀어져있는 노래
1780574708964,사장님 아스날 팬이던데 행복사 중이겠네 그냥
1780574709290,이거 비트는 진짜 좋은데
1780574709931,어 끝?
1780574710234,음 스멜~
1780574710349,아하
1780574711186,신 라 텐 세
1780574711356,짧네
1780574711365,요요
1780574711395,짧네
1780574711486,짧네?
1780574711517,와
1780574711634,엄청 짧네
1780574711724,ㅓㅁ여
1780574711855,1분40초??
1780574712154,개짧네
1780574712616,비지비지비지
1780574712624,오옹
1780574712670,?
1780574712701,2절도 있는데
1780574712985,짧네
1780574713071,데뷔곡 ㅇㅎ
1780574713248,짧네
1780574713361,머야 좀 짧네
1780574713618,짧네
1780574713674,겁나 짧네
1780574713722,요요~
1780574713809,비트는 개조아
1780574714081,02
1780574714315,블룸 이랑 비지보이 ㄱㄱ
1780574714651,뮤비는 풀곡 아님
1780574714884,신라공주가 약간 센터인가보네
1780574714998,순식간이노
1780574715135,1분반이면 슴슴하네
1780574715225,비지찌개 가자
1780574715238,노래가 다 좋네
1780574715376,바 지 보 이
1780574715486,짧
1780574715864,좋네
1780574715974,전체적으로 슴슴해
1780574715997,깔끔허이
1780574715999,2분이 안되는구나
1780574716026,너무 짧다
1780574716338,비트 좋은데?
1780574716673,짧네
1780574716686,엄청 짧네
1780574717152,블룸
1780574717259,짧네
1780574717295,비지추가점
1780574717536,비지찌개 드가자
1780574718649,선공개곡
1780574718679,블룸 들어주세요
1780574718700,비지보이를 제발 들어다오
1780574718779,짧은데
1780574718852,'블룸블룸
1780574718878,1분30초라고 ?
1780574719238,이건 약간 인트로곡 같은거라 짧음
1780574719238,음원은 길텐데
1780574719288,짧네?
1780574719589,블룸
1780574719608,uh uh
1780574720050,인마로션
1780574720203,블룸 비지보이 ㄱㄱ
1780574720365,티저 느낌이네
1780574720624,뮤비가 짧게 뽑은거
1780574721112,개좋음
1780574721705,비지찌개 함 끓이봐라
1780574722055,"블룸, 비지보이"
1780574722766,비지보이 들어보래요
1780574722842,블룸ㄱㄱ
1780574722940,난 니가 싫아 비지비지비지~
1780574723167,짧은게 대세임
1780574723372,제발 비지보이
1780574724880,uhuh 도 좋은뎅..
1780574725168,블룸
1780574725443,비지찌개는 없는데?
1780574725742,비지보이
1780574726395,인마이로션도 ㄱㄱ
1780574727294,타이틀 다 들음
1780574727429,체급이 좋은데?
1780574727439,비지비지
1780574728258,uh uh도 !
1780574728557,비지보이를
1780574729049,블ㄹ무 ㄱ
1780574729436,ㄱㄱ
1780574731371,들어다오 제발
1780574731629,인마로션ㄱㄱㄱ
1780574731690,아 이거 아이돌다움
1780574732838,UhUh
1780574732850,비지찌개어디?
1780574733068,인마이 로션도 맛도린데
1780574733860,uhuh도 타이틀
1780574733959,비지보이 좋음
1780574734100,오 최근이네
1780574734224,ㄱㄱ
1780574734288,비지틀으라고
1780574735115,하트어택 다시 들어줘
1780574735679,블룸도 개조음
1780574736071,노래 많이냈다 근데
1780574736220,이것도 좋음
1780574736969,노래 많이 냈네
1780574736980,비지찌개 없구요 ㅋㅋㅋㅋㅋㅋ
1780574737662,비지보이를 들어다오 제발
1780574737711,리센느 제철시절
1780574737747,다 들어달래
1780574738042,이거도 좋아요
1780574738102,뭐가좀많네
1780574738165,11월이면 최근이네
1780574738387,이것도 좋음
1780574738734,파이리.ㄷㄷ
1780574741327,어
1780574741614,노래 엄청 많이 냈네
1780574741935,꿍스딱스
1780574741937,노래 많이냈네
1780574742088,비지찌개 없는거여?
1780574742389,난 블룸이 제일좋아
1780574743382,파이리다
1780574744205,비지보이 가 먼데 한번 들어보자
1780574744767,노래 많다잉
1780574744861,근데 뮤비 엄청많이찍었네
1780574745245,난 이거 좋아 ㅋㅋㅋㅋ
1780574745341,뮤비 진짜 많네
1780574748868,적자날만하네
1780574750329,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574750550,ㅋㅋㅋ
1780574750590,뮤비 되게많이 찎긴했네
1780574751049,시위하는 분들이 꽤 많네 패고싶네
1780574751280,일단 사운드가 좋음 노래들이
1780574751294,뮤비도 많이 찍었네
1780574751440,프미나 느낌인데?
1780574751804,노래 근데 다 좋은데
1780574752029,전 이노래가 젤 좋음
1780574752183,파란조명 ㄷㄷ
1780574752359,새벽필터 ㅋ
1780574752424,파랗넹
1780574752924,거제 쿨톤 파이리 필터
1780574752969,돈많이썻네 ㅋㅋ
1780574753432,블루우우우우우~~움? 이노래인가
1780574753645,필터 이빠이
1780574754970,새벽 5시 필터
1780574756405,Uhuh도 들어줘요
1780574757529,노래가 다 비슷한데 ㄹㅇ
1780574758573,진짜 이지리스닝 치고 곡마다 킬포가 있어서 개조음
1780574759744,시티팝 깔인데
1780574760319,룬문자 ㄷㄷ
1780574760350,룩어
1780574760743,이노래는 탑라인잘씀
1780574760871,투자 많이 했네
1780574760980,돈 많이 쓴티가 나는구나
1780574761579,뮤비 디게 많이 찍긴했네
1780574762626,태민 노래 같네 이건
1780574762771,노래 되게 많이 냈었네
1780574762833,ㅎㅎ
1780574764486,약간 여자친구 포지션이 될수잇으려나
1780574765075,이거 벅차는곡아닌가?
1780574765274,회사가 돈을 쏟아 붓는데? 노래를 몇개를 낸거야
1780574765294,노래겁나 냇네ㄱㅋ
1780574765944,곰 잡았구나 ㄷㄷ
1780574766362,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574767072,이게 좀 여돌 정석 스타일
1780574767437,퍼리
1780574767582,늑구 탈출 ㄷㄷ
1780574769240,늑구 탈출 ㄷㄷㄷ
1780574769435,아 근데 돈 안아끼네
1780574770234,이거좋아
1780574771141,아
1780574771638,아
1780574771899,아 이거구나
1780574771907,오
1780574772028,아
1780574773057,우우우웅우
1780574773111,오
1780574773120,아
1780574773123,이거
1780574773478,이노래 개좋아
1780574773536,아 이거
1780574773552,아 이거 들어봤어
1780574773749,크
1780574774278,아 이거
1780574774282,오
1780574774295,오
1780574774805,와
1780574774831,아 이거좋음
1780574774840,아 이거구나
1780574774890,캬
1780574774990,늑구는 ㅋㅋㅋ
1780574775534,아 이거
1780574775753,오 괜찮네
1780574775780,이게 더 좋은데?
1780574775878,좋다
1780574776139,{:d_49:}
1780574776142,아 이거 들어봣어
1780574776149,두돈반 타고 뭐함
1780574777150,아ㅏㅏ
1780574777174,이거 어디서 들어봤어
1780574777532,캬
1780574777657,ㅜㅜㅜㅜㅜㅜㅜㅜㅜ
1780574777697,이거
1780574777900,ㅋㅋㅋㅋㅋㅋㅋ
1780574778037,아아아아~
1780574778116,들어봄
1780574778315,여기 적자 50억이라며
1780574778726,이쁘다
1780574778923,고윤정
1780574778999,와 개이쁘네
1780574779186,아
1780574779931,이거 들어봣는데
1780574780059,ang
1780574780117,돈 진짜 많이 썻구나 대표님 ㅋㅋㅋ
1780574780184,ㅋㅋㅋㅋ
1780574780514,캬
1780574781149,이게좋네
1780574781313,아하
1780574781392,들어봤당
1780574781961,좋은데
1780574782128,캬
1780574782210,재밌네
1780574782588,이쁘노
1780574782710,늑구 ㅋㅋㅋ
1780574782826,제이팝느낌스
1780574783235,산뜻하네
1780574783255,개이쁘네
1780574783432,아 근데 존나이쁘다
1780574783675,이건 아이돌 노래네
1780574783788,원이 너무 예뻐
1780574784229,{:d_94:}{:d_62:}
1780574784446,아ㅏㅏㅏ
1780574784465,이거지
1780574784862,원이다원이
1780574784920,돈 마니 썻다
1780574785065,두돈반 ㅋㅋㅋㅋㅋㅋ
1780574785133,윙크뭐야
1780574785963,그때 들었던건가
1780574786030,맛있네
1780574786089,두돈반 타고있네
1780574786641,캬ㅑㅑㅑㅑㅑ
1780574787037,이거 좀들어봄
1780574787133,ㅏㅏㅏ
1780574787153,들아봤다
1780574787514,적자가50억이라고?
1780574787969,야호
1780574788535,ㅣㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ
1780574788661,진짜 돈많이 썻겠네
1780574788876,이게 완전 정석이네 ㅋㅋㅋㅋ
1780574788934,아ㅏㅏㅏㅏㅏ
1780574789635,아아아앙
1780574789789,졸라 이쁘네 미친
1780574790472,운전기사뭔데
1780574790558,이건 좀 정석느낌이네
1780574790711,적자 50억?!?@?@?!
1780574791333,{:d_54:}{:d_54:}
1780574791748,존예
1780574791856,대표님 노력하셨구나
1780574792163,얘는 프로미스나인 깔인데
1780574792833,작곡하는데 돈 다썼노
1780574793105,표정 뭐임 ㅋㅋㅋㅋㅋㅋㅋ
1780574793235,이거 좋은데?
1780574793261,리브 미쳤네
1780574793570,와 근데 진짜 투자많이한거같네
1780574793644,이건데
1780574793788,중소그룹 퀄 아니네
1780574793795,웃는거봐 ㅋㅋㅋ
1780574793909,아름답게 피어나지~~
1780574794308,그냥 기분이 좋아짐
1780574794454,상큼하이 쳐 쥑이네
1780574795017,오 이게젤낫다
1780574795120,투자 받아서 적자로 찍힘
1780574795299,이건 정석 KPOP이네
1780574795901,kcm 패션
1780574795968,좋네
1780574796207,방긋
1780574796407,야호
1780574796551,뮤비 많이 찍긴 했네
1780574797251,이쪽 디게 잘어울린다
1780574797390,표정 ㅋㅋㅋ
1780574797410,롱 리브 더 킹
1780574797717,무대가 귀엽던데 이건
1780574797745,회사가 뮤비에 투자 엄청했네
1780574797900,중소돌치고 뮤비퀄리티도 좋고 노래도 많이냈네
1780574798011,두돈반 감성 좋네
1780574798217,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574798505,이게제일 아이돌스럽긴하다
1780574798538,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574798995,ㅋㅋㅋ
1780574799268,르센느아 광고좀 많이 찍어야겠네
1780574799372,킹쁘다
1780574799556,방긋
1780574800859,아 아~
1780574801038,진짜 말도 안되게 이쁘다
1780574801150,{:d_98:}{:d_98:}{:d_98:}
1780574801220,야호
1780574802029,미나미 이쁘다
1780574802359,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574802672,정신 빼앗긴다
1780574802812,방긋
1780574803046,좋다~
1780574803049,방긋
1780574803766,방긋
1780574804973,이뿌다
1780574805517,두돈반ㅋㅋㅋㅋㅋ
1780574805677,새끼 이제야 웃네 ㅋㅋㅋ
1780574805947,파이리 개쩐다
1780574806452,웃음을 자아냅니다
1780574806498,방긋
1780574806575,두돈반은 ㅋㅋ
1780574806724,2년차에 노래를 이리많이 냈으니 적자가 50억인거
1780574807531,트럭이 좀 깨네 ㅋㅋㅋㅋ
1780574808430,퀄이 다 좋네
1780574808496,근데 2년동안 뮤비를 엄청 찍었네
1780574808582,와 고윤정
1780574809215,슬로ㅜ
1780574809283,리센느 노래는 다 무난하게 좋네
1780574809362,한번 빵 뜨면 다 회수 된다
1780574810456,뮤비에 돈막쓰는편이네 대표님
1780574810499,진땀승
1780574811027,저거 맛있지
1780574812141,블룸이지 역시
1780574814231,야 고윤정
1780574814278,^ㅡㅡㅡㅡ^
1780574815214,두돈반 ㅋㅋ
1780574816083,우희 진땀승
1780574816845,이건 아이돌 깔이네
1780574818372,메이즈러너 ㅎㄷㄷ
1780574818468,연습생들
1780574819270,두돈반이라 감성 사는데
1780574819543,니 거제에서 그러고 다니면 혼난다
1780574819623,메이즈러너 ㄷㄷ
1780574819893,대표님이  goat긴해
1780574821063,뮤비를 년차 생각하면 되게 많이 찍었네
1780574821151,뮤비 개 많네
1780574821509,이만큼을 50억에 뽑아?!
1780574823350,왜이렇게다 누워서 멍하니 다른곳 쳐다보고 있는 장면이 다 있냐 ㅋㅋㅋㅋㅋㅋㅋㅋ
1780574823511,파이리 이뻐
1780574823676,.
1780574823800,뮤비가 좋네
1780574824195,근데 요새 비슷한 그룹이 없는거 같기도
1780574824214,박자좀 타네
1780574824389,돈 엄청 많이 쓰긴 했네
1780574824533,뮤비를 줄이고 좋은 작곡가 구해야할듯
1780574825011,야호~
1780574826809,갸루양 {:d_94:}{:d_94:}{:d_94:}{:d_94:}{:d_94:}
1780574827427,생각해보니깐 싹다 뮤비네
1780574827496,미남이시네요
1780574829035,ㅏㅏㅏㅏㅏㅏ
1780574829338,훅좋다
1780574829471,으흐흐흐
1780574829987,캬 메이양...
1780574830804,돈많이쓰긴했네
1780574831993,후렴이 좋다
1780574832876,살짝 이달소 느낌인데
1780574833906,이게 좋네 ㅋ
1780574834438,역시 센터 원이
1780574834547,좋다
1780574835133,원이양...
1780574835319,둥탁둥탁
1780574835458,파이리양...
1780574835799,좋은데
1780574835869,파이리 개이쁘네
1780574836086,{:d_60:}{:d_60:}{:d_60:}{:d_60:}{:d_60:}
1780574836539,원이양....
1780574836975,블룸이 젤 마음에 든다
1780574837289,아 이노래?
1780574837706,뮤비 중소돌은 좀심하게 로테가없던데 그래도여기는 많이찎었네
1780574837894,내친구 센느ㅋㅋ
1780574838002,리브양...
1780574838431,A
1780574839014,좋은데
1780574840106,갸루사마
1780574840252,무난하이
1780574840782,미니미
1780574842845,그래도 오랜만에 진짜 아이돌같은 서사긴하네
1780574842865,캬
1780574843042,생각보다 좋은데
1780574843375,춤 되게 특이하다
1780574843716,오 진짜 이달소 느낌
1780574844555,ㅏㅏㅏㅏㅏㅏ
1780574845759,ㅎㅎㅎ
1780574846016,리브양
1780574846148,아 이거
1780574847194,캬
1780574847581,{:d_94:}{:d_94:}{:d_94:}
1780574847937,수원왕갈비
1780574848419,ㅏㅏ
1780574849191,bloom 부분 올릴때 너무부드럽네
1780574849222,갸루누나 ㅎㅎ
1780574849512,메이 이쁘다
1780574851426,아아~
1780574851906,와 근데진짜
1780574852102,투자를 많이 했나보네
1780574853251,미나미양..
1780574853345,미나미 믿힌
1780574853655,리브양..
1780574853720,이거 들어볼래에서도 부르지 않았나?
1780574853927,와 미나미
1780574854779,갸루귀신양...
1780574855073,그러네 이달소 느낌이네
1780574855337,얼굴 씹존예네
1780574855679,이뿌당
1780574855723,미남이네
1780574855953,메이는 걸어와~~~~~~
1780574856310,개이쁘네 파이리
1780574857759,아니 2년에 앨범이 이렇게 많으면 몇개월마다낸겨
1780574858041,해외k팝 팬들 좋아할거 같은데
1780574858473,이래도 못뜨고 있었던게 진짜 레드오션이네
1780574860020,메이야 아직 출발 안 했나
1780574860259,뮤비가 엄청 많아서 신기하긴 하네
1780574860322,꽂히진 않는다
1780574860497,다 이쁘다 진심
1780574861421,ㅏㅏ~
1780574861621,메순간
1780574861709,투자 많이하긴했네
1780574862261,{:d_94:}{:d_94:}
1780574863231,단발이 뭔가 일본인 처럼 생겼네
1780574864502,미나미양...
1780574864663,리브장예쁨
1780574864776,오늘 이형 머리 기름 많이지네
1780574865551,갈색단발 이름 누군가요
1780574866587,노래로 뜬 게 아닌데 왜 노래를 보고있냐
1780574866752,어어
1780574866880,엥
1780574866952,리센느 진짜 이쁘네
1780574867061,따뜻한노래
1780574867258,아 개극
1780574867493,개구멍
1780574867516,미나미 왤캐이쁘냐
1780574868131,요즘 Kpop 치고 한글 비중이 많네
1780574868739,헉
1780574869491,진짜 뜨기 힘든가보다
1780574870234,전체적으로 슴슴하네
1780574870647,ㅋㅋㅋ리센느 좋다~
1780574870920,야 고윤정
1780574872624,ㄹㅇ 걸그룹 레드오션 너무심함ㅋㅋ
1780574873545,고윤정 어디가
1780574874277,ㅈㄴ달려
1780574874468,?
1780574875028,정석적인 노래 구성같은데
1780574875143,제나양
1780574875171,ㄹㅇ 고윤정 닮았네 ㅋㅋ
1780574875425,버클리음대 작곡가 3명이라던데
1780574876433,거제까지 뛰는중
1780574876440,야 고윤정
1780574876489,까엉아 ㅋㅋㅋㅋ
1780574876861,막내 삐졋다
1780574876921,와
1780574877240,오
1780574877486,윤정양...
1780574878101,약간 에이핑크깔나네 ㅋㅋ
1780574878333,니가 왜 뛰니
1780574878383,삐짓삐짓삐짓삐짓삐짓뽀이
1780574878715,근데 왜 다 해외로케 같지
1780574878936,ㅏㅏㅏㅏㅏㅏㅏㅏㅏ
1780574879267,음
1780574879717,약간 노래가 사브리나 카펜터 노래 쀨인데???????????
1780574880677,야 고윤정
1780574880678,ㅋㅋㅋㅋㅋㅋ
1780574881306,걍 걸그룹 정석이네 이건
1780574881673,잘뛰네
1780574881977,ㅈㄴ달려잇
1780574881989,선덕공주
1780574882011,중소 기획사 치고 돈 쏟아 부었네 노래 나온 갯수랑 mv 갯수랑 각종 예능 스케쥴 다 잡고 출연했는데
1780574882330,거제런 ㄷㄷ
1780574882449,아ㅏㅏㅏㅏ
1780574882590,캬
1780574883165,메이즈러너 ㅋㅋㅋ
1780574883175,달려?
1780574883222,어디감
1780574883389,달려
1780574883407,다려잇~~
1780574883715,달려잇
1780574884090,달린다 메이
1780574884477,{:looksamRun:}{:looksamRun:}{:looksamRun:}
1780574884496,{:looksamRun:}{:looksamRun:}
1780574884582,거제런 ㄷㄷ
1780574884744,달려잇
1780574884746,달려잇
1780574885015,ㅈㄴ달려
1780574885053,ㅈㄴ 달려
1780574885227,"인마로션 들어다오.,.................."
1780574885255,신인인데 뮤비가 몇개야 ㅋㅋㅋ
1780574885546,달려
1780574885678,습박 늑구 탈출한다
1780574885781,노래 좋다이
1780574885784,노래진짜 열심히 많이 냈네
1780574885790,달려잇
1780574886380,달려잇~
1780574886426,거제까지 뛰는중ㅋㅋㅋㅋ
1780574886484,잘뛰네
1780574886599,이제서야 출발하는구나 메이야
1780574886909,리센느 비주얼도 좋고 노래도 좋은데 진짜 뜨기 힘들었나보네
1780574887050,또 달리네
1780574887193,잘 달리네
1780574887707,늑구 on
1780574888298,거제가는중
1780574888941,잘뛰네 ㅋㅋ
1780574890565,달려~
1780574890886,결국 얘내가 뜬건 노래가 아니라 거제 야호인거냐 근데 ㅋㅋㅋ{:d_4:}
1780574891141,거제까지 달리기
1780574891315,메이 잘뛰네
1780574891466,메이 드디어 뛰는구나
1780574891505,선덕공주
1780574891866,안아줘요
1780574892480,역시 국룰 달려야지
1780574892565,ㅈㄴ 달려
1780574892612,서로 안는 장면이 많네 ㅋㅋㅋ
1780574893649,거제로 뛰는
1780574893690,대표님 열심히 하셨네...
1780574894598,"사브리나 카펜터 노래들 느낌이다,,"
1780574895075,늑구뭐야
1780574895371,이쁘긴 뒤지게 이쁘네
1780574895808,제나 개이쁘네
1780574895955,ㅈㄴ달려
1780574896356,아름답게 피어나지~ 되게꽂히네
1780574896618,좋네
1780574897194,안아줘요~
1780574897431,ㅈㄴ 달려잇
1780574899072,좋은뎅
1780574899260,듣기에 거부감은 없긴하네
1780574899520,그러게 포옹하는 장면이 많네 ㅋㅋ
1780574901901,노래 다좋네
1780574903055,걍 다이쁘네
1780574903356,ㅏㅏ
1780574903771,러브어택으로 이미 역주행 한번 했었대
1780574904567,샤라웃 늑구
1780574904755,무난하네
1780574905062,노래 좋다
1780574905154,오 듣는중에 닭살 돋네
1780574905363,귀가 편안해
1780574906176,얼굴 체급 뒤지네
1780574907140,이건 뽕이 좀 있네
1780574907297,씨ㅣㅣㅣㅣ익
1780574907408,노래는 별로
1780574907686,왜이리 좋아해 ㅋㅋㅋ
1780574908109,캬
1780574908384,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1780574908582,노래 저점이 높다
1780574908791,1시 레전드 ㅋㅋ
1780574909609,ㅋㅋㅋㅋㅋㅋㅋㅋ
1780574909931,단발 너무 잘어울리네
1780574909986,ㅋㅋ
